,0,1,2,3,4,5,6,7,8,9,total
154,15,27,14,6,10,15,16,19,42,54,218
155,15,28,14,6,10,15,16,19,42,55,220
156,15,28,14,6,10,15,17,19,43,55,222
157,15,30,14,6,10,15,18,20,45,55,228
158,15,30,14,7,11,16,19,21,45,56,234
159,15,30,14,7,11,16,19,21,45,56,234
160,15,30,14,7,11,16,20,21,45,57,236
161,15,30,14,7,11,17,20,21,46,58,239
162,16,31,14,7,11,17,20,21,46,58,241
163,16,31,14,7,11,17,20,21,47,58,242
164,16,31,16,7,12,17,20,21,48,59,247
165,17,31,16,7,12,17,20,22,48,61,251
166,17,33,17,8,13,17,20,22,49,61,257
167,17,33,17,8,13,18,20,24,49,62,261
168,17,34,17,8,13,18,20,24,49,63,263
169,17,35,17,8,13,18,20,24,49,63,264
170,18,35,17,8,13,18,21,24,49,63,266
171,18,35,17,8,13,18,21,24,49,63,266
172,18,35,17,8,13,18,21,24,50,63,267
173,18,35,17,8,13,18,21,24,51,63,268
174,19,35,17,8,13,18,21,24,51,63,269
175,19,35,17,8,13,18,21,24,52,63,270
176,19,36,17,8,13,18,21,24,52,63,271
177,19,36,17,8,13,18,21,24,52,63,271
178,19,36,17,8,13,18,21,24,52,64,272
179,19,38,17,8,14,18,21,24,52,65,276
180,20,38,17,8,14,19,21,24,53,66,280
181,20,38,17,8,14,19,22,24,53,66,281
182,20,39,17,8,14,19,22,25,54,67,285
183,20,40,17,8,16,19,22,25,55,67,289
184,20,40,17,8,17,19,22,25,55,67,290
185,20,40,17,8,18,19,22,25,55,68,292
186,20,40,17,8,18,19,22,25,55,68,292
187,20,41,17,8,18,19,23,25,55,70,296
188,20,41,17,8,19,19,25,25,55,70,299
189,20,41,17,8,19,19,25,26,56,71,302
190,20,41,17,8,19,19,25,27,57,71,304
191,21,42,17,8,19,19,25,27,57,71,306
192,21,42,17,8,19,19,25,27,57,71,306
193,21,42,17,8,19,19,25,27,58,71,307
194,21,44,17,8,19,19,25,27,58,72,310
195,21,44,17,8,19,19,25,27,58,72,310
196,21,44,17,9,19,19,25,27,58,72,311
197,21,45,17,9,19,19,25,27,58,72,312
198,22,45,17,9,19,19,25,27,58,72,313
199,22,45,17,9,19,19,25,28,59,73,316
200,22,47,17,9,20,19,25,30,59,73,321
201,22,47,17,10,20,19,25,30,59,73,322
202,22,47,17,10,20,19,25,30,60,73,323
203,22,47,17,10,20,19,25,30,60,74,324
204,22,48,18,10,20,19,25,30,60,74,326
205,22,48,18,10,20,19,26,30,60,74,327
206,22,48,18,11,20,19,26,30,60,75,329
207,22,48,18,11,21,19,26,30,60,75,330
208,22,48,18,11,21,19,26,30,60,76,331
209,22,49,18,11,22,19,26,30,60,76,333
210,22,50,19,11,22,19,26,30,61,78,338
211,22,50,19,11,22,19,26,30,62,79,340
212,23,50,19,12,22,19,26,30,62,79,342
213,23,50,19,12,22,19,26,30,62,79,342
214,23,50,19,12,22,19,26,30,63,79,343
215,23,50,19,12,22,19,26,30,63,79,343
216,24,50,19,13,24,20,26,30,63,79,348
217,25,50,19,13,25,20,27,30,63,79,351
218,25,51,19,13,26,20,27,31,63,80,355
219,25,51,19,14,26,20,27,31,63,81,357
220,25,51,21,14,26,21,28,31,63,81,361
221,25,51,21,14,26,21,28,31,63,82,362
222,26,52,21,14,26,21,28,31,65,82,366
223,26,52,22,14,26,21,28,31,65,83,368
224,26,52,23,14,27,21,28,31,65,85,372
225,26,52,23,14,27,22,28,31,65,88,376
226,27,53,23,14,27,22,28,31,65,88,378
227,27,53,23,15,27,22,28,31,66,88,380
228,27,53,23,15,27,22,28,31,66,88,380
229,28,53,23,15,27,22,28,31,66,90,383
230,28,53,23,15,27,22,28,31,66,91,384
231,28,53,23,15,27,23,28,31,66,91,385
232,28,53,23,15,27,23,28,33,66,91,387
233,28,53,25,16,27,23,28,34,66,91,391
234,28,54,25,16,27,24,28,34,66,91,393
235,28,54,25,16,27,24,28,35,66,91,394
236,28,55,25,16,28,24,28,35,68,91,398
237,28,55,26,16,28,24,28,36,68,91,400
238,29,55,27,16,28,24,28,36,68,92,403
239,29,55,27,16,28,24,28,36,68,93,404
240,29,55,27,16,28,24,29,36,68,93,405
241,30,55,27,16,28,24,29,36,69,93,407
242,30,56,27,17,29,24,29,36,69,93,410
243,31,56,27,17,29,24,30,36,69,97,416
244,31,58,27,17,29,25,30,36,69,97,419
245,31,58,27,17,29,26,31,36,69,97,421
246,32,59,27,17,29,26,31,36,69,97,423
247,32,59,27,17,29,26,31,36,71,97,425
248,32,59,27,17,29,26,31,36,71,97,425
249,32,59,27,17,29,26,31,38,71,97,427
250,32,62,27,17,29,26,32,38,71,97,431
251,32,62,27,17,29,26,32,38,71,98,432
252,32,63,27,17,30,26,32,38,71,98,434
253,32,63,27,17,30,26,32,38,72,101,438
254,32,63,27,17,30,26,32,38,72,102,439
255,32,63,27,17,30,27,32,38,72,102,440
256,32,63,27,17,30,27,33,38,72,102,441
257,32,63,27,17,30,27,33,38,72,103,442
258,33,63,27,18,30,27,33,38,72,103,444
259,34,63,27,18,30,27,34,38,72,103,446
260,36,63,27,18,30,27,34,38,75,104,452
261,37,63,27,18,30,27,34,38,75,104,453
262,37,63,27,18,30,27,34,38,75,104,453
263,37,63,27,18,30,27,34,38,75,105,454
264,37,64,27,18,30,27,34,38,75,106,456
265,37,64,27,18,30,27,35,38,75,107,458
266,38,64,27,18,31,27,37,38,75,108,463
267,38,64,28,18,31,27,37,39,76,108,466
268,38,64,28,19,31,27,38,39,76,109,469
269,38,64,28,19,31,27,38,40,76,109,470
270,39,65,28,19,31,27,38,41,76,110,474
271,39,65,28,19,31,27,38,41,76,110,474
272,39,65,28,20,31,27,38,41,76,110,475
273,39,66,28,20,31,27,38,41,76,110,476
274,39,66,28,20,31,27,38,41,76,110,476
275,39,66,28,20,31,27,38,42,76,110,477
276,39,66,28,20,31,28,38,43,76,110,479
277,39,66,28,22,31,29,38,44,76,110,483
278,40,67,28,22,31,29,38,45,76,110,486
279,40,67,28,22,31,29,38,45,76,110,486
280,40,67,28,22,31,29,38,45,76,110,486
281,40,67,28,22,31,29,38,45,76,111,487
282,40,68,28,22,31,30,38,45,76,111,489
283,41,68,28,22,31,30,38,45,76,112,491
284,41,68,28,23,31,31,38,45,78,112,495
285,41,69,28,24,31,32,38,46,78,112,499
286,41,70,28,24,31,32,39,46,78,112,501
287,42,71,28,24,31,32,40,46,78,112,504
288,42,72,28,24,32,32,40,46,78,112,506
289,42,72,28,24,32,32,40,47,78,112,507
290,42,72,28,25,32,32,40,47,79,112,509
291,43,72,28,25,32,32,40,47,79,113,511
292,43,73,28,25,32,32,40,47,79,113,512
293,43,73,28,25,32,32,40,47,79,114,513
294,43,73,28,25,32,32,40,47,80,114,514
295,43,74,29,25,32,33,41,47,80,114,518
