,0,1,2,3,4,5,6,7,8,9,total
132,22,28,25,12,24,26,30,26,85,83,361
133,22,28,26,12,24,26,30,26,85,84,363
134,22,28,26,12,24,26,31,26,85,85,365
135,22,28,27,12,24,26,31,26,85,86,367
136,22,28,27,12,25,26,31,26,86,86,369
137,23,29,27,12,25,26,32,26,87,88,375
138,23,29,27,12,26,26,32,26,87,88,376
139,23,29,27,13,27,27,32,26,87,88,379
140,24,31,27,13,27,27,32,27,87,88,383
141,24,31,27,13,27,27,32,27,87,89,384
142,24,31,27,14,28,27,32,27,88,89,387
143,24,31,27,14,28,28,32,28,88,90,390
144,25,31,27,14,29,28,32,29,89,91,395
145,25,31,27,14,29,28,32,29,89,91,395
146,25,31,27,14,31,28,32,29,90,91,398
147,25,32,27,14,31,28,32,29,90,91,399
148,25,32,27,14,31,28,32,30,90,91,400
149,26,32,27,14,32,29,32,31,90,91,404
150,26,32,28,15,32,29,32,31,90,91,406
151,26,32,28,15,32,29,32,31,90,91,406
152,26,33,28,15,32,29,32,33,90,93,411
153,26,33,28,15,32,29,32,33,90,93,411
154,26,34,28,15,32,29,32,33,90,93,412
155,26,35,28,15,32,29,32,33,91,93,414
156,27,36,28,15,32,29,32,33,91,93,416
157,28,36,28,16,32,29,32,33,91,94,419
158,28,36,28,16,32,29,32,33,91,95,420
159,28,36,28,17,32,29,32,33,91,96,422
160,29,37,28,17,32,29,32,34,91,96,425
161,29,37,29,17,32,29,32,34,91,96,426
162,30,38,29,17,32,30,32,34,91,96,429
163,30,40,29,17,32,31,32,35,91,98,435
164,30,41,29,17,32,31,32,35,93,98,438
165,30,41,29,17,32,31,33,36,93,98,440
166,30,42,29,17,32,32,33,37,93,99,444
167,30,43,29,17,32,32,33,38,94,99,447
168,31,44,29,17,33,32,33,38,94,99,450
169,32,45,29,18,34,32,33,38,94,99,454
170,32,46,29,18,34,32,33,38,94,100,456
171,32,46,29,18,34,33,33,40,94,100,459
172,32,47,29,18,35,33,33,40,95,101,463
173,32,48,29,18,35,33,33,41,95,101,465
174,33,48,29,18,35,33,34,41,96,101,468
175,33,48,30,18,36,33,34,41,96,101,470
176,33,48,30,18,36,33,34,41,96,101,470
177,33,49,30,18,36,33,35,41,96,101,472
178,33,49,30,19,37,33,35,41,97,101,475
179,33,50,30,20,37,35,35,42,98,101,481
180,33,50,30,21,38,35,35,43,99,102,486
181,33,50,30,21,38,36,35,43,99,102,487
182,33,50,30,21,39,36,35,43,99,103,489
183,33,50,31,22,39,36,35,43,99,103,491
184,33,50,31,23,39,36,35,43,99,103,492
185,33,51,31,23,39,36,35,43,100,104,495
186,33,52,32,23,40,36,35,43,101,105,500
187,33,52,32,23,40,36,36,43,101,105,501
188,33,52,32,23,41,36,36,43,102,105,503
189,34,53,32,23,41,36,36,43,102,105,505
190,34,53,32,23,42,36,36,43,102,105,506
191,34,54,32,23,42,37,36,43,103,106,510
192,34,54,32,23,42,37,36,44,104,106,512
193,36,55,32,24,42,37,37,44,104,106,517
194,36,55,32,25,42,37,37,46,104,106,520
195,37,55,32,25,42,37,37,47,104,107,523
196,37,55,32,25,44,37,37,47,104,107,525
197,37,56,33,25,44,37,37,47,104,107,527
198,37,56,33,25,45,37,37,47,104,107,528
199,38,58,34,25,45,38,37,47,104,108,534
200,39,59,34,25,45,38,38,47,105,108,538
201,39,59,34,25,45,38,38,47,106,109,540
202,39,59,34,25,45,38,38,47,106,109,540
203,39,59,34,25,45,38,39,47,107,109,542
204,39,59,34,26,45,39,39,47,107,109,544
205,39,59,34,26,46,39,39,49,107,110,548
206,39,61,35,26,47,39,39,49,107,111,553
207,39,63,35,26,47,39,40,50,108,111,558
208,39,65,35,27,47,39,40,50,108,111,561
209,39,67,35,28,47,40,40,50,109,113,568
210,40,68,35,29,47,40,40,50,109,113,571
211,40,68,35,29,47,40,40,50,110,113,572
212,41,68,35,29,47,40,40,50,112,114,576
213,41,69,35,29,47,40,40,50,113,114,578
214,41,69,35,29,47,40,41,51,113,114,580
215,41,70,35,29,47,40,41,52,113,114,582
216,41,71,35,30,47,40,41,52,114,114,585
217,41,71,35,30,47,40,41,52,114,115,586
218,42,72,35,30,47,40,41,52,116,116,591
219,42,73,35,30,47,40,41,52,117,117,594
220,42,73,35,30,48,40,41,54,117,117,597
221,42,74,35,31,48,40,41,54,117,117,599
222,42,74,35,32,48,40,41,54,118,117,601
223,42,74,35,33,48,40,41,54,118,117,602
224,42,74,35,33,48,40,41,55,118,119,605
225,42,75,35,34,48,40,41,55,118,119,607
226,43,75,35,34,48,41,41,57,118,119,611
227,44,75,35,34,49,41,41,57,118,119,613
228,44,78,35,34,49,41,41,57,119,119,617
229,44,78,35,34,49,41,41,57,119,119,617
230,44,79,35,34,49,41,42,57,119,119,619
231,44,79,35,34,49,41,42,57,119,119,619
232,44,79,35,34,49,41,42,57,120,120,621
233,45,79,35,34,49,42,43,57,120,120,624
234,45,79,35,34,49,42,43,58,120,121,626
235,45,79,35,34,49,42,43,58,120,121,626
236,45,80,35,34,49,42,43,60,120,122,630
237,45,81,35,34,49,42,43,60,120,122,631
238,45,82,35,34,49,42,43,60,120,124,634
239,45,82,36,34,49,42,43,61,120,124,636
240,45,82,36,34,49,42,43,62,120,124,637
241,45,82,36,34,49,42,44,62,120,124,638
242,45,83,37,35,49,42,44,62,120,124,641
243,45,83,37,35,49,42,44,62,122,124,643
244,45,83,37,35,50,42,44,62,122,124,644
245,46,83,37,35,50,42,44,62,122,124,645
246,46,84,37,35,50,42,44,62,122,124,646
247,46,84,37,35,51,42,44,62,123,125,649
248,47,84,37,35,51,42,44,62,123,125,650
249,48,84,38,35,51,42,44,62,124,125,653
250,48,84,39,35,52,43,44,62,124,125,656
251,49,85,39,35,52,43,44,62,124,125,658
252,49,86,40,35,53,43,44,62,124,125,661
253,49,87,40,35,53,44,44,63,124,125,664
254,49,87,40,36,53,44,44,63,124,126,666
255,49,87,40,37,54,44,44,63,124,126,668
256,50,87,40,37,54,44,44,63,124,127,670
257,50,87,40,37,54,44,44,63,124,127,670
