,0,1,2,3,4,5,6,7,8,9,total
0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,2,1,3,1,5,6,23
2,2,1,1,1,2,1,3,1,6,6,24
3,2,1,1,1,2,1,3,1,6,6,24
4,2,2,1,1,2,1,3,1,6,6,25
5,2,2,1,1,2,1,3,2,6,6,26
6,2,2,1,2,2,1,3,2,6,6,27
7,3,2,1,2,2,1,3,2,7,6,29
8,3,2,2,2,2,1,4,2,7,6,31
9,3,2,2,2,2,2,4,2,7,6,32
10,3,2,2,2,2,3,4,2,8,7,35
11,3,2,2,2,2,3,4,3,8,9,38
12,4,2,3,2,2,3,4,3,8,9,40
13,4,2,3,2,2,3,4,3,8,9,40
14,4,2,3,2,2,3,4,3,8,9,40
15,4,2,3,2,2,3,4,3,8,9,40
16,4,2,3,2,2,3,4,3,8,9,40
17,4,2,3,2,3,3,4,3,8,9,41
18,4,2,3,2,3,3,4,3,8,10,42
19,4,2,3,2,3,3,4,3,8,10,42
20,4,3,3,2,3,3,4,3,8,10,43
21,4,3,3,2,3,3,4,3,8,10,43
22,4,3,3,2,3,3,4,3,8,11,44
23,4,3,3,2,3,3,4,3,8,12,45
24,4,3,3,2,3,3,4,3,8,12,45
25,4,3,3,2,3,3,5,3,9,12,47
26,4,3,3,2,3,3,5,3,9,12,47
27,4,3,3,3,3,3,5,3,9,12,48
28,4,3,3,3,3,3,5,3,9,12,48
29,4,3,3,3,3,3,5,4,9,14,51
30,4,3,3,3,3,3,5,4,9,14,51
31,4,3,3,3,3,3,5,4,9,15,52
32,4,4,3,3,3,3,5,4,9,15,53
33,4,4,3,3,3,3,5,4,9,15,53
34,4,4,3,3,3,3,5,4,9,18,56
35,4,5,3,3,3,3,5,4,9,19,58
36,4,5,3,3,3,3,5,4,9,20,59
37,4,5,3,3,3,3,5,4,9,21,60
38,4,6,3,3,3,3,5,4,9,22,62
39,4,6,3,3,3,3,5,5,10,22,64
40,4,6,3,3,3,3,5,5,10,23,65
41,4,7,3,3,3,3,5,5,10,23,66
42,4,7,3,4,3,3,5,5,10,23,67
43,4,8,3,4,3,3,5,5,10,23,68
44,4,8,4,4,3,3,5,5,10,23,69
45,4,10,4,4,3,3,5,5,10,23,71
46,4,10,4,4,3,3,5,5,10,23,71
47,4,10,4,4,3,3,5,5,10,24,72
48,4,10,4,4,3,3,5,5,10,24,72
49,4,10,4,4,3,3,6,5,10,24,73
50,4,11,4,4,3,4,7,5,10,24,76
51,4,12,4,4,3,4,8,5,10,24,78
52,4,12,4,5,3,4,8,5,10,25,80
53,4,12,5,5,3,4,8,6,10,25,82
54,4,12,6,5,3,4,8,6,10,27,85
55,4,12,6,5,3,4,8,6,10,27,85
56,4,12,6,5,3,5,8,6,10,27,86
57,5,12,6,5,3,5,8,6,10,28,88
58,5,12,6,5,3,5,8,6,10,28,88
59,5,13,6,5,3,5,8,6,10,28,89
60,5,13,6,6,3,5,8,6,10,29,91
61,5,13,6,6,3,5,9,6,10,29,92
62,5,14,6,6,3,5,9,6,10,30,94
63,5,15,6,6,4,5,9,6,10,30,96
64,5,15,6,6,4,5,9,6,10,30,96
65,5,15,6,6,4,6,9,6,10,33,100
66,5,15,7,6,4,6,9,6,10,34,102
67,5,15,7,6,4,6,9,6,10,34,102
68,6,17,7,6,4,6,9,6,10,34,105
69,7,17,7,7,4,6,9,6,10,34,107
70,7,18,7,7,5,7,9,7,11,35,113
71,8,18,7,7,5,7,10,7,11,35,115
72,8,19,7,7,5,7,10,7,11,36,117
73,9,20,7,7,5,7,10,8,11,38,122
74,9,20,7,7,5,7,10,8,12,38,123
75,9,20,7,7,6,7,10,8,12,38,124
76,9,21,7,7,6,7,11,8,12,39,127
77,9,21,7,7,6,7,11,9,12,39,128
78,9,21,7,7,6,7,11,9,12,39,128
79,9,21,7,7,6,7,11,10,12,39,129
80,9,21,7,7,6,7,11,10,12,40,130
81,9,22,7,7,6,7,12,10,13,40,133
82,9,22,7,7,6,7,12,10,13,40,133
83,10,23,8,7,6,7,12,10,13,40,136
84,10,23,8,7,6,8,12,10,13,40,137
85,10,24,8,7,6,8,12,10,13,40,138
86,10,25,8,7,6,8,12,10,13,40,139
87,10,25,8,7,6,8,12,10,13,40,139
88,10,25,8,7,6,8,12,10,13,40,139
89,10,25,8,7,6,8,12,10,13,40,139
90,10,26,8,7,7,8,12,10,14,40,142
91,11,26,8,7,7,8,12,10,15,40,144
92,12,27,8,7,7,8,13,10,15,41,148
93,12,28,8,7,7,8,13,10,15,41,149
94,12,29,8,7,7,8,13,10,15,41,150
95,13,29,8,7,8,8,13,13,17,41,157
96,13,29,8,7,8,8,13,13,17,42,158
97,13,29,8,7,8,8,13,14,17,42,159
98,13,29,8,7,9,8,14,14,18,43,163
99,13,29,9,7,9,9,14,14,19,43,166
100,14,29,9,7,9,10,14,14,20,44,170
101,14,30,9,7,9,10,14,14,20,44,171
102,15,30,9,7,9,10,14,14,21,45,174
103,16,30,9,7,9,10,14,14,21,46,176
104,16,30,9,7,9,10,14,14,22,47,178
105,16,32,9,7,9,10,15,14,23,47,182
106,16,32,9,7,9,10,15,14,23,47,182
107,16,32,9,7,9,10,15,14,23,47,182
108,16,32,9,7,10,11,16,15,23,48,187
109,16,32,9,7,10,12,16,15,23,49,189
110,17,32,9,7,11,12,17,15,24,49,193
111,17,32,10,7,11,13,17,17,24,49,197
112,18,32,11,7,12,13,17,17,24,49,200
113,18,32,12,7,12,13,17,18,24,50,203
114,18,32,12,7,12,13,18,18,24,51,205
115,18,33,12,7,12,13,18,19,24,51,207
116,18,35,12,7,12,13,19,19,24,52,211
117,18,36,12,7,14,13,19,19,24,52,214
118,18,36,12,7,14,13,20,19,24,54,217
119,18,39,12,7,15,14,20,19,25,54,223
120,18,39,12,7,15,14,20,19,25,55,224
121,18,39,12,7,16,14,20,19,25,55,225
122,19,42,13,7,16,14,21,19,26,57,234
123,19,42,13,7,16,14,21,21,27,59,239
124,19,42,13,7,16,14,22,21,27,59,240
125,19,42,13,7,16,14,22,23,27,59,242
126,19,42,13,7,16,14,22,23,27,60,243
127,19,42,13,7,17,14,22,23,28,60,245
128,19,42,13,7,17,14,22,23,28,61,246
129,19,42,13,7,17,14,22,23,28,61,246
130,19,42,14,7,17,14,22,24,28,61,248
131,19,42,14,7,17,15,22,24,28,63,251
132,20,42,14,7,17,15,23,25,28,64,255
133,20,42,14,7,19,15,23,26,28,65,259
134,20,43,14,7,19,15,23,28,29,66,264
135,20,43,14,7,19,15,23,30,29,66,266
136,20,44,14,7,19,15,24,30,29,67,269
137,20,44,14,7,19,15,24,30,29,68,270
138,20,46,14,7,19,15,24,30,29,69,273
139,21,47,14,7,19,15,24,30,30,69,276
140,21,47,14,7,19,15,24,30,30,69,276
141,21,47,14,7,20,15,24,30,30,70,278
142,21,48,14,8,20,15,24,30,30,70,280
143,21,49,14,8,20,15,24,30,30,70,281
144,21,49,14,8,21,15,24,30,30,71,283
145,21,49,14,8,21,15,24,31,30,71,284
146,22,50,14,8,21,15,25,31,30,71,287
147,22,50,14,8,21,15,25,31,30,72,288
148,22,50,14,8,21,15,26,31,30,72,289
149,22,51,14,10,21,15,27,31,30,72,293
150,22,53,14,10,21,16,27,31,30,72,296
151,22,53,14,10,21,16,28,32,31,73,300
152,22,53,14,10,21,16,28,32,32,75,303
153,22,53,14,10,21,16,28,32,32,75,303
