,mutation_id,file,confidence,mutation_point_x,mutation_point_y,rel_intensity_before,rel_intensity_after
32,33,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN33.npy,0.99999994,8.40889375794711,19.844918921168865,0.09498694478012158,0.15500371158123016
33,34,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN34.npy,0.99999994,22.17627910300967,24.085061207983887,0.10637487948511043,0.09500360488891602
34,35,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN35.npy,0.9999998,23.0,9.604582476015903,0.1678845494649035,0.10600853711366653
35,36,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN36.npy,0.9999998,4.387052299100649,4.574897868067566,0.1673587600719603,0.16865718364715576
36,37,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN37.npy,0.9999998,4.3868606167185495,4.41397931271377,0.1635064332722808,0.1671176254749298
37,38,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN38.npy,0.99999976,22.43742825204189,24.13955278109297,0.10613936524501251,0.16140158474445343
38,39,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN39.npy,0.9999998,14.292039080536865,7.189251403076116,0.14484159832440877,0.10215964168310165
39,40,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN40.npy,0.9999998,23.282227209546537,24.335304112374278,0.10013254101713728,0.1445007622241974
40,41,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN41.npy,0.9999998,22.78531970287383,8.744041857650885,0.1349882558017214,0.10040279477834702
41,42,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN42.npy,0.9999997,14.976068311830932,6.6135161465067265,0.11815251844218116,0.13584308326244354
42,43,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN43.npy,0.9999997,23.198819715751274,24.47730124191959,0.09827987160475209,0.11645075678825378
43,44,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN44.npy,0.9999997,13.985018090948985,7.417073010467547,0.1356618410320648,0.09734297543764114
44,45,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN45.npy,0.9999997,22.602845533292637,8.889341036673049,0.13780670662267414,0.1357116997241974
45,46,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN46.npy,0.9999998,11.907665176703215,9.456880230923055,0.022303985392233654,0.13841931521892548
46,47,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN47.npy,0.9999998,23.240732633786905,24.805497747664248,0.0948750876681621,0.024652259424328804
